geoid,name,population,income,male,female,white,black,native,asian,hawaiian,other,mixed
46073,"Jerauld County, South Dakota",1648,28205.77124,0.48118932,0.51881068,0.983616505,0,0.011529126,0,0,0.001820388,0.003033981
46075,"Jones County, South Dakota",684,24116.9152,0.507309942,0.492690058,0.963450292,0.005847953,0.027777778,0.002923977,0,0,0
46077,"Kingsbury County, South Dakota",4137,31461.67996,0.498670534,0.501329466,0.975827895,0.002658932,0.000966884,0.0091854,0,0.006043026,0.005317863
46079,"Lake County, South Dakota",9686,26790.39211,0.512389015,0.487610985,0.96138757,0.005988024,0.001032418,0.010324179,0,0.003716705,0.017551105
46081,"Lawrence County, South Dakota",20449,24432.96821,0.494351802,0.505648198,0.941366326,0.002836325,0.034182601,0.006503986,0,0.007139713,0.00797105
46083,"Lincoln County, South Dakota",35550,37245.91873,0.493783404,0.506216596,0.957580872,0.012292546,0.003206751,0.012264416,0,0.001969058,0.012686357
46085,"Lyman County, South Dakota",2849,26671.63496,0.521937522,0.478062478,0.642330642,0,0.327834328,0.007020007,0,0,0.022815023
46087,"McCook County, South Dakota",4313,31464.26362,0.497333642,0.502666358,0.97704614,0.002550429,0.010201716,0,0,0.004869001,0.005332715
46089,"McPherson County, South Dakota",2004,23953.60679,0.510479042,0.489520958,0.930139721,0.000998004,0.065369261,0.003493014,0,0,0
46091,"Marshall County, South Dakota",3631,26428.89507,0.526301294,0.473698706,0.905260259,0.000550812,0.053704214,0.001101625,0,0.019278436,0.020104654
46093,"Meade County, South Dakota",20374,28226.95671,0.517178757,0.482821243,0.91719839,0.017816825,0.019485619,0.01202513,0.000539904,0.012221459,0.020712673
46095,"Mellette County, South Dakota",1438,22344.84631,0.513908206,0.486091794,0.460361613,0,0.512517385,0,0,0,0.027121001
46097,"Miner County, South Dakota",1797,28053.52365,0.508625487,0.491374513,0.960489705,0.006121313,0.001669449,0,0,0.007234279,0.024485253
46099,"Minnehaha County, South Dakota",136711,30420.21096,0.494210415,0.505789585,0.89785021,0.033698825,0.02270483,0.016362985,0.0002487,0.016699461,0.012434991
46101,"Moody County, South Dakota",4975,29270.57628,0.496884422,0.503115578,0.834170854,0.009447236,0.114572864,0.013668342,0,0.005427136,0.022713568
46103,"Pennington County, South Dakota",81834,26500.43641,0.497861525,0.502138475,0.863553046,0.012733094,0.068968888,0.010619058,0.000501014,0.006403206,0.037221693
46105,"Perkins County, South Dakota",2444,25351.48363,0.509001637,0.490998363,0.971358429,0,0.015957447,0,0,0.004500818,0.008183306
46107,"Potter County, South Dakota",1913,25938.27496,0.474647151,0.525352849,0.959226346,0,0.023000523,0.009932044,0,0,0.007841087
46109,"Roberts County, South Dakota",7697,24709.48227,0.498635832,0.501364168,0.665973756,0.005586592,0.301026374,0.001429128,0,0.000909445,0.025074704
46111,"Sanborn County, South Dakota",1980,27636.46364,0.511616162,0.488383838,0.988888889,0,0.003030303,0.001515152,0,0.005050505,0.001515152
46113,"Shannon County, South Dakota",9420,21004.3052,0.471019108,0.528980892,0.064968153,0.000849257,0.92537155,0.000212314,0,0.000955414,0.007643312
46115,"Spink County, South Dakota",5147,26956.22285,0.502622887,0.497377113,0.969108218,0.001748591,0.01787449,0,0,0.010297261,0.00097144
46117,"Stanley County, South Dakota",2334,28742.28406,0.504712939,0.495287061,0.914738646,0,0.067694944,0,0,0,0.01756641
46119,"Sully County, South Dakota",1170,32170.39316,0.556410256,0.443589744,0.988034188,0,0.003418803,0,0,0,0.008547009
46121,"Todd County, South Dakota",6247,19189.01185,0.477509204,0.522490796,0.129982392,0.004642228,0.731551145,0.008163919,0,0.002401153,0.123259164
46123,"Tripp County, South Dakota",4382,24307.19238,0.497717937,0.502282063,0.858740301,0.000912825,0.09926974,0.003423094,0,0.002738476,0.034915564
46125,"Turner County, South Dakota",6566,30468.36765,0.493603412,0.506396588,0.979896436,0.001827597,0.00533049,0.000304599,0,0.003959793,0.008681084
46127,"Union County, South Dakota",11400,35583.36693,0.502368421,0.497631579,0.959912281,0.004824561,0.006929825,0.011842105,0,0.008245614,0.008245614
46129,"Walworth County, South Dakota",4423,26007.45128,0.484964956,0.515035044,0.853719195,0.000226091,0.098801718,0.021478634,0.008139272,0.004747909,0.012887181
46135,"Yankton County, South Dakota",18258,27055.22177,0.51604776,0.48395224,0.929729434,0.017800416,0.025194435,0.007996495,0,0.009803922,0.009475298
46137,"Ziebach County, South Dakota",1887,20387.10016,0.503444621,0.496555379,0.281399046,0.003709592,0.705352411,0,0,0,0.009538951
47001,"Anderson County, Tennessee",61036,28804.00559,0.4776853,0.5223147,0.931548594,0.036961793,0.002555869,0.013254473,0,0.002506717,0.013172554
47003,"Bedford County, Tennessee",34828,24628.58487,0.492104054,0.507895946,0.874497531,0.072786264,0.00726427,0.005082118,0,0.024204663,0.016165154
47005,"Benton County, Tennessee",13559,23234.94616,0.485729036,0.514270964,0.953093886,0.035843351,0.002065049,0.00295007,0,0.00125378,0.004793864
47007,"Bledsoe County, Tennessee",10956,21661.34356,0.562066448,0.437933552,0.937842278,0.049653158,0.001277839,0.001186564,0,0,0.010040161
47009,"Blount County, Tennessee",100824,26138.70841,0.479846068,0.520153932,0.949069666,0.027047132,0.003878045,0.008083393,7.93462E-05,0.003590415,0.008252003
47011,"Bradley County, Tennessee",80602,25090.28871,0.479305724,0.520694276,0.92869904,0.042343862,0.001960249,0.010136225,0.000645145,0.004131411,0.012084067
47013,"Campbell County, Tennessee",33009,24163.16611,0.477657609,0.522342391,0.973734436,0.00584689,0.003726256,0.003998909,0,0.003998909,0.008694598
47015,"Cannon County, Tennessee",11177,23497.90856,0.491813546,0.508186454,0.967522591,0.016283439,0.000984164,0.002326206,0,0.003399839,0.009483761
47017,"Carroll County, Tennessee",23081,23982.68944,0.477535635,0.522464365,0.87496209,0.102941814,0.004202591,0.001516399,8.66514E-05,0.007841948,0.008448507
47019,"Carter County, Tennessee",47415,21415.59949,0.484066224,0.515933776,0.969060424,0.012295687,0.002762839,0.002594116,0,0.001476326,0.011810608
47021,"Cheatham County, Tennessee",30832,31513.31798,0.491696938,0.508303062,0.959036066,0.014173586,0.001621692,0.003827193,0.000745978,0.009632849,0.010962636
47023,"Chester County, Tennessee",13932,26143.11843,0.473227103,0.526772897,0.881280505,0.094315245,0.003517083,0.003732415,0.000358886,0.011484353,0.005311513
47025,"Claiborne County, Tennessee",26274,24356.53494,0.486031819,0.513968181,0.964109005,0.010809165,0.002207506,0.004643374,0.000456725,0,0.017774225
47027,"Clay County, Tennessee",6445,21648.2737,0.489837083,0.510162917,0.97253685,0.011792087,0.00806827,0.001861908,0,0.002172227,0.003568658
47029,"Cocke County, Tennessee",28820,20848.39188,0.481020125,0.518979875,0.958674532,0.014295628,0.001561416,0.002185982,0.000416378,0.005239417,0.017626648
47031,"Coffee County, Tennessee",41807,25571.24254,0.477121056,0.522878944,0.925299591,0.022843065,0.003587916,0.010094003,7.17583E-05,0.014232066,0.0238716
47033,"Crockett County, Tennessee",11395,26129.13664,0.475647214,0.524352786,0.826151821,0.130408074,0.00078982,0.00157964,0,0.031241773,0.009828872
47035,"Cumberland County, Tennessee",47682,23314.55249,0.484312739,0.515687261,0.976007718,0.005998071,0.003103897,0.003900843,0,0.002076255,0.008913217
47037,"Davidson County, Tennessee",520729,29308.37853,0.476412875,0.523587125,0.649954199,0.262812327,0.002832567,0.031676745,0.000518504,0.036527637,0.015678021
47039,"Decatur County, Tennessee",9513,28139.40208,0.487963839,0.512036161,0.944391885,0.033217702,0.000210239,0.001997267,0.000525597,0.010301692,0.009355619
47041,"DeKalb County, Tennessee",15231,26962.82306,0.491825881,0.508174119,0.956732979,0.01720176,0.001838356,0.011095791,0,0.007484735,0.005646379
47043,"Dickson County, Tennessee",39443,27890.58601,0.484674087,0.515325913,0.931115787,0.044748118,0.001293005,0.00316913,0,0.009786274,0.009887686
47045,"Dyer County, Tennessee",29863,26929.58209,0.477212604,0.522787396,0.839232495,0.131801895,0.001406423,0.004453672,0.000234404,0.010313766,0.012557345
47047,"Fayette County, Tennessee",31203,33714.63298,0.488414576,0.511585424,0.708425472,0.270486812,0.001057591,0.006185303,0,0.006505785,0.007339038
47049,"Fentress County, Tennessee",14389,18930.92835,0.489123636,0.510876364,0.981444159,0.002362916,0.003474877,0.002501911,0,0.001876433,0.008339704
47051,"Franklin County, Tennessee",33357,25250.81299,0.478939953,0.521060047,0.910213748,0.040711095,0.004556765,0.006145637,0.000359745,0.01423989,0.023773121
47053,"Gibson County, Tennessee",38756,25107.10223,0.46774693,0.53225307,0.80609454,0.179868924,0.001419135,0.003122097,0.000232222,0.005186294,0.004076788
47055,"Giles County, Tennessee",23573,24546.01985,0.482076952,0.517923048,0.872099436,0.104356679,0.000424214,0.005345098,0.001145378,0.00509057,0.011538625
47057,"Grainger County, Tennessee",18516,23568.20669,0.488874487,0.511125513,0.977856989,0.008587168,0.000324044,0.001296176,0,0.002376323,0.0095593
47059,"Greene County, Tennessee",56326,24082.15783,0.483258176,0.516741824,0.960923907,0.022138977,0.000905443,0.004243156,0.000284061,0.004136633,0.007367823
47061,"Grundy County, Tennessee",10897,19585.77306,0.48729008,0.51270992,0.828117831,0.00339543,0.003120125,0.00449665,0.00055061,0.003854272,0.156465082
47063,"Hamblen County, Tennessee",49789,24844.26634,0.483580711,0.516419289,0.910000201,0.037498243,0.001104662,0.008777039,0,0.028118661,0.014501195
47065,"Hamilton County, Tennessee",279291,29230.41173,0.474526569,0.525473431,0.767808486,0.188616891,0.002080268,0.018786857,0.000540655,0.009917971,0.012248873
47067,"Hancock County, Tennessee",5452,20960.58144,0.488261189,0.511738811,0.977439472,0.007336757,0.005685987,0.004768892,0,0.000733676,0.004035216
47069,"Hardeman County, Tennessee",21816,24250.10281,0.555280528,0.444719472,0.574624129,0.404657132,0.005088009,0.006784012,0,0.00440044,0.004446278
47071,"Hardin County, Tennessee",21206,22125.9361,0.482363482,0.517636518,0.936810337,0.045505989,0.003819674,0.004715647,0.000754503,0.001650476,0.006743375
47073,"Hawkins County, Tennessee",45744,26338.62856,0.483254634,0.516745366,0.968848374,0.012701119,0.003891221,0.003497726,0,0.004547044,0.006514516
47075,"Haywood County, Tennessee",14495,24266.45843,0.455812349,0.544187651,0.474991376,0.494101414,0.002828562,0,0,0.02090376,0.007174888
47077,"Henderson County, Tennessee",22041,25949.18692,0.474660859,0.525339141,0.906129486,0.075631777,0.00040833,0.00113425,0.0009074,0.006805499,0.008983258
47079,"Henry County, Tennessee",26027,24865.22861,0.475314097,0.524685903,0.905828563,0.082145464,0.003188996,0.000922119,0,0.000998963,0.006915895
47081,"Hickman County, Tennessee",19566,24419.88199,0.526218951,0.473781049,0.920883165,0.054993356,0.000459982,0.000357763,0,0.010272922,0.013032812
47083,"Houston County, Tennessee",6642,24731.91704,0.490514905,0.509485095,0.950617284,0.024540801,0.002408913,0.002107799,0,0.00255947,0.017765733
47085,"Humphreys County, Tennessee",14699,26755.57371,0.488060412,0.511939588,0.958296483,0.03292741,0.001360637,0.001904891,0.000340159,0.003265528,0.001904891
47087,"Jackson County, Tennessee",9549,23926.40025,0.499214577,0.500785423,0.9763326,0.007330611,0,0.000418892,0,0.002513352,0.013404545
47089,"Jefferson County, Tennessee",42533,24461.13232,0.485811017,0.514188983,0.954835069,0.026450051,0.001645781,0.001246091,0,0.004184986,0.011638022
47091,"Johnson County, Tennessee",15347,20484.26572,0.550596208,0.449403792,0.95249886,0.032384179,0.001628983,0.000325797,0,0.007102365,0.006059816
47093,"Knox County, Tennessee",355977,30122.35713,0.481087261,0.518912739,0.871165834,0.084634681,0.00253949,0.020461996,0.000393284,0.00812412,0.012680595
47095,"Lake County, Tennessee",6594,21353.83091,0.656809221,0.343190779,0.69548074,0.272065514,0.002729754,0.002274795,0.000454959,0.018956627,0.00803761
47097,"Lauderdale County, Tennessee",21827,23837.26298,0.526228982,0.473771018,0.633618912,0.33843405,0.003711,0.004993815,0,0.011591149,0.007651074
47099,"Lawrence County, Tennessee",32558,24724.86599,0.477240617,0.522759383,0.959026967,0.016032926,0.002426439,0.003225014,0,0.006480742,0.012807912
47101,"Lewis County, Tennessee",9598,22449.02855,0.488747656,0.511252344,0.949781204,0.013544488,0,0.023754949,0,0.009793707,0.003125651
47103,"Lincoln County, Tennessee",26724,27671.29288,0.482899267,0.517100733,0.901212393,0.046924113,0.00333034,0.000598713,0,0.011936836,0.035997605
47105,"Loudon County, Tennessee",40952,26464.01516,0.481563782,0.518436218,0.963103145,0.010182653,0.002173276,0.005909357,0.000463958,0.004151201,0.014016409
47107,"McMinn County, Tennessee",42242,24644.31348,0.47573505,0.52426495,0.932152834,0.038066379,0.002509351,0.00629705,0,0.006628474,0.014345912
47109,"McNairy County, Tennessee",20784,24359.87048,0.487105466,0.512894534,0.924942263,0.059420708,0.003416089,0,0,0.004763279,0.00745766
47111,"Macon County, Tennessee",17787,25111.35335,0.485298252,0.514701748,0.966042615,0.002867263,0.000730871,0.007477371,0,0.016191601,0.006690279
47113,"Madison County, Tennessee",78044,27427.99923,0.465903849,0.534096151,0.623596945,0.351788735,0.002485777,0.010622213,0.000576598,0.002524217,0.008405515
47115,"Marion County, Tennessee",22828,26925.80344,0.482083406,0.517916594,0.943972315,0.015682495,0.001752234,0.002277904,0,0.003329245,0.032985807
47117,"Marshall County, Tennessee",24381,26385.47168,0.480374062,0.519625938,0.901111521,0.068208851,0.000943358,0.004552725,0,0.012591772,0.012591772
47119,"Maury County, Tennessee",64843,27457.18153,0.475317305,0.524682695,0.855543389,0.116250019,0.002220749,0.006831886,0.000169641,0.008250698,0.010733618
47121,"Meigs County, Tennessee",9453,27379.84058,0.498995028,0.501004972,0.971649212,0.013329102,0.00031736,0,0,0,0.014704327
47123,"Monroe County, Tennessee",36279,24683.9218,0.492599024,0.507400976,0.952810166,0.02580005,0.00702886,0.002756416,0.000744232,0.000716668,0.010143609
47125,"Montgomery County, Tennessee",136820,29277.34015,0.492252595,0.507747405,0.733986259,0.183862008,0.006358719,0.023191054,0.004166058,0.01906885,0.029367052
47127,"Moore County, Tennessee",5203,24622.99443,0.494330194,0.505669806,0.945608303,0.037478378,0.007111282,0,0,0,0.009802037
47129,"Morgan County, Tennessee",17925,23603.58427,0.55637378,0.44362622,0.94013947,0.044295676,0.000948396,0.002566248,0.000446304,0.001841004,0.009762901
47131,"Obion County, Tennessee",25027,24535.1142,0.472529668,0.527470332,0.881607864,0.102928837,0.002357454,0.002357454,0,0.004674951,0.006073441
47133,"Overton County, Tennessee",17590,23789.33292,0.488743604,0.511256396,0.984195566,0.006651507,0.002160318,0.000852757,0,0,0.006139852
47135,"Perry County, Tennessee",6324,21065.10547,0.499051233,0.500948767,0.955724225,0.026407337,0.000632511,0,0,0,0.017235927
47137,"Pickett County, Tennessee",4305,21016.37979,0.487804878,0.512195122,0.972125436,0.00952381,0,0,0,0,0.018350755
47139,"Polk County, Tennessee",13596,24650.60871,0.490364813,0.509635187,0.973300971,0.002206531,0.007281553,0.001029715,0,0.002059429,0.014121801
47141,"Putnam County, Tennessee",59490,23534.58487,0.487107077,0.512892923,0.947671878,0.021465793,0.001647336,0.010623634,0.000336191,0.003614053,0.014641116
47143,"Rhea County, Tennessee",25511,25076.50633,0.48430089,0.51569911,0.950295951,0.024381639,0.001803144,0.000901572,0,0.011563639,0.011054055
47145,"Roane County, Tennessee",43935,26122.09127,0.484670536,0.515329464,0.951428246,0.024399681,0.004552179,0.004392853,0,0.000432457,0.014794583
47147,"Robertson County, Tennessee",51981,31095.14623,0.484927185,0.515072815,0.89155653,0.074142475,0.004559358,0.003962986,0.000211616,0.016236702,0.009330332
47149,"Rutherford County, Tennessee",212083,31246.00499,0.487573261,0.512426739,0.815869259,0.128685467,0.003338316,0.028917924,0.000438508,0.007893136,0.014857391
47151,"Scott County, Tennessee",17285,21684.33798,0.487763957,0.512236043,0.983164594,0.002603413,0.005843217,0.000983512,0,0.000289268,0.007115997
47153,"Sequatchie County, Tennessee",11523,27012.97683,0.486158119,0.513841881,0.898811074,0.002169574,0.015534149,0,0,0.013538141,0.069947062
47155,"Sevier County, Tennessee",74809,23042.41168,0.484219813,0.515780187,0.954818271,0.009103183,0.002633373,0.010105736,0.000147041,0.01370156,0.009490837
47157,"Shelby County, Tennessee",722177,30238.36053,0.468032075,0.531967925,0.429286726,0.509764227,0.002045205,0.024408144,0.00034756,0.022227238,0.0119209
47159,"Smith County, Tennessee",15022,29181.35694,0.485088537,0.514911463,0.955665025,0.021035814,0.003128745,0.003661297,0,0.007522301,0.008986819
47161,"Stewart County, Tennessee",10767,24880.50497,0.499860685,0.500139315,0.943438284,0.023404848,0.013838581,0.007801616,0,0.003250673,0.008265998
47163,"Sullivan County, Tennessee",128937,25131.64647,0.47880748,0.52119252,0.955800119,0.018613742,0.003428031,0.005266138,0.000465344,0.006476031,0.009950596
47165,"Sumner County, Tennessee",130123,31250.36581,0.482020857,0.517979143,0.902261706,0.064277645,0.004557227,0.012011712,0.000115276,0.009629351,0.007147084
47167,"Tipton County, Tennessee",47426,30139.05596,0.483426812,0.516573188,0.794690676,0.177434319,0.006431072,0.005798507,0.004069498,0.001707924,0.009868005
47169,"Trousdale County, Tennessee",6157,24914.2839,0.485626117,0.514373883,0.86811759,0.113691733,0,0.016728926,0,0,0.001461751
47171,"Unicoi County, Tennessee",15053,25340.78217,0.489005514,0.510994486,0.976549525,0.007506809,0.001860094,0.002325118,0,0.008503288,0.003255165
47173,"Union County, Tennessee",15282,26036.57741,0.493587227,0.506412773,0.978405968,0.002552022,0,0.000654365,0,0.000850674,0.017536972
47175,"Van Buren County, Tennessee",4619,21800.05434,0.497293787,0.502706213,0.971205889,0.00151548,0,0.008010392,0,0,0.01926824
47177,"Warren County, Tennessee",31353,24238.8373,0.488820846,0.511179154,0.925493573,0.01642586,0.002105062,0.006315185,0.000382738,0.023028099,0.026249482
47179,"Washington County, Tennessee",102317,25875.06413,0.479744324,0.520255676,0.932386602,0.037549967,0.003538024,0.012637196,0.000195471,0.003684627,0.010008112
47181,"Wayne County, Tennessee",14142,20375.4254,0.559538962,0.440461038,0.917197002,0.070074954,0.001484938,0.002262763,0,0.004313393,0.00466695
47183,"Weakley County, Tennessee",28667,20972.08787,0.482331601,0.517668399,0.889036174,0.095824467,0.001918582,0.001709282,0.000244183,0.002372065,0.008895245
47185,"White County, Tennessee",20860,22291.78571,0.482550336,0.517449664,0.966107383,0.017737296,0,0.000479386,0,0.000814957,0.014860978
47187,"Williamson County, Tennessee",144720,45120.29309,0.480417358,0.519582642,0.904346324,0.042523494,0.001513267,0.031806247,4.83693E-05,0.00857518,0.01118712
47189,"Wilson County, Tennessee",93683,33791.99772,0.482862419,0.517137581,0.898775658,0.064921064,0.002924757,0.012659714,0.000565738,0.010225975,0.009927095
48001,"Anderson County, Texas",48072,26871.18231,0.630429356,0.369570644,0.747378932,0.220773007,0.004680479,0.005138126,0.000166417,0.013646197,0.008216841
48003,"Andrews County, Texas",11887,35729.54597,0.49953731,0.50046269,0.90695718,0.03508034,0.007739547,0.00656179,0,0.029948683,0.013712459
48005,"Angelina County, Texas",66359,23637.36584,0.483988607,0.516011393,0.79455688,0.149203574,0.005379828,0.009026658,0,0.031480281,0.010352778
48007,"Aransas County, Texas",19814,22921.94035,0.49525588,0.50474412,0.907388715,0.011809831,0.007368527,0.016402544,0,0.028414253,0.02861613
48009,"Archer County, Texas",7129,31742.08472,0.498527143,0.501472857,0.95188666,0.008135783,0.008977416,0.007574695,0,0.013466124,0.009959321
48011,"Armstrong County, Texas",1557,38451.29929,0.488760437,0.511239563,0.924855491,0.027617213,0.00834939,0,0.000642261,0.032113038,0.006422608
48013,"Atascosa County, Texas",34479,27936.31492,0.493546797,0.506453203,0.863279097,0.007540822,0.004814525,0.004205458,0,0.093912236,0.026247861
48015,"Austin County, Texas",22395,33082.91994,0.489886135,0.510113865,0.852779638,0.089707524,0.000669792,0,0,0.043357892,0.013485153
48017,"Bailey County, Texas",5117,25222.77956,0.508891929,0.491108071,0.860660543,0.013679891,0.001563416,0.004690248,0.001758843,0.115106508,0.002540551
48019,"Bandera County, Texas",17280,26824.47703,0.490740741,0.509259259,0.953240741,0.001909722,0.008796296,0.005266204,0,0.007349537,0.0234375
48021,"Bastrop County, Texas",58152,30600.19606,0.510231806,0.489768194,0.840676159,0.079790893,0.010661714,0.008013482,0,0.048854726,0.012003027
48023,"Baylor County, Texas",2994,27978.68403,0.470273881,0.529726119,0.950233801,0.015698063,0.008684035,0,0,0,0.025384102
48025,"Bee County, Texas",26488,20509.38723,0.626434612,0.373565388,0.796096346,0.105028692,0.003397765,0.003737542,0,0.081621867,0.010117789
48027,"Bell County, Texas",239573,29923.64486,0.49428358,0.50571642,0.672680143,0.207302158,0.008289749,0.030725499,0.006928995,0.041465441,0.032608015
48029,"Bexar County, Texas",1366241,27655.46792,0.485789842,0.514210158,0.773367949,0.074445138,0.007006817,0.026691484,0.001342369,0.093670882,0.02347536
48031,"Blanco County, Texas",8738,26663.59476,0.4914168,0.5085832,0.935111009,0.012245365,0.011444266,0.007324331,0,0.017967498,0.01590753
48033,"Borden County, Texas",500,43462.904,0.492,0.508,0.964,0,0.026,0,0,0,0.01
48035,"Bosque County, Texas",14568,25990.18568,0.492105986,0.507894014,0.949752883,0.018259198,0.004324547,0.001441516,0,0.015170236,0.01105162
48037,"Bowie County, Texas",73194,27778.90427,0.503101347,0.496898653,0.710427084,0.231931579,0.007924147,0.008375003,0.001284258,0.025288958,0.01476897
48039,"Brazoria County, Texas",245936,40462.63554,0.504615022,0.495384978,0.753391126,0.128570034,0.003167491,0.057921573,2.03305E-05,0.042616778,0.014312667
48041,"Brazos County, Texas",164380,18460.76818,0.505219613,0.494780387,0.762757026,0.097670033,0.003479742,0.057969339,0.000444093,0.057172405,0.020507361
48043,"Brewster County, Texas",7519,25911.94999,0.505519351,0.494480649,0.932171831,0.022343397,0.013299641,0,0,0.020481447,0.011703684
48045,"Briscoe County, Texas",1261,27064.22839,0.513084853,0.486915147,0.936558287,0.034099921,0.000793021,0,0,0.008723236,0.019825535
48047,"Brooks County, Texas",5761,17937.79795,0.522131574,0.477868426,0.886998785,0.001562229,0,0.00347162,0,0.096511022,0.011456344
48049,"Brown County, Texas",30032,26602.78749,0.487679808,0.512320192,0.924247469,0.036228023,0.00472829,0.004062334,0.000199787,0.016648908,0.013885189
48051,"Burleson County, Texas",13595,30765.97448,0.486870173,0.513129827,0.828245679,0.120411916,0,0.003015815,0,0.04045605,0.007870541
48053,"Burnet County, Texas",35441,26961.34181,0.490533563,0.509466437,0.939702604,0.021020852,0.006771818,0.001015773,0,0.017888886,0.013600068
48055,"Caldwell County, Texas",30431,25113.02704,0.500607933,0.499392067,0.750320397,0.073674871,0.007689527,0.002267425,0.000328612,0.139068713,0.026650455
48057,"Calhoun County, Texas",16524,29307.15008,0.504175744,0.495824256,0.883502784,0.029109175,0.001573469,0.027777778,0,0.016097797,0.041938998
48059,"Callahan County, Texas",10850,29838.03106,0.491705069,0.508294931,0.947741935,0.014930876,0.000645161,0.006082949,0.000737327,0.010414747,0.019447005
48061,"Cameron County, Texas",295972,20950.26147,0.470733718,0.529266282,0.916965118,0.005318071,0.002030597,0.007781141,6.08166E-05,0.058427824,0.009416431
48063,"Camp County, Texas",9580,24049.66221,0.479123173,0.520876827,0.738204593,0.181210856,0.002192067,0.003757829,0,0.059394572,0.015240084
48065,"Carson County, Texas",4787,35389.36787,0.482556925,0.517443075,0.963651556,0.003342386,0.011489451,0.005222478,0.002506789,0.003551285,0.010236056
48067,"Cass County, Texas",24281,25670.74074,0.475145175,0.524854825,0.804785635,0.166838269,0.002553437,0.004695029,0.001482641,0.008978213,0.010666776
48069,"Castro County, Texas",5800,26733.41552,0.504827586,0.495172414,0.904827586,0.004827586,0.006206897,0.00362069,0,0.039482759,0.041034483
48071,"Chambers County, Texas",27488,42750.29467,0.50221915,0.49778085,0.851826251,0.086910652,0.003055879,0.010477299,0.000618452,0.034706054,0.012405413
48073,"Cherokee County, Texas",39090,24498.40097,0.507290867,0.492709133,0.807521105,0.148554618,0.003811717,0.005065234,0,0.017191097,0.017856229
48075,"Childress County, Texas",5625,27379.42578,0.609422222,0.390577778,0.833422222,0.116622222,0.005155556,0.005866667,0.005155556,0.033244444,0.000533333
48077,"Clay County, Texas",8525,29116.29701,0.49255132,0.50744868,0.953782991,0.005513196,0.007859238,0.004105572,0,0.012199413,0.016539589
48079,"Cochran County, Texas",2264,25038.48631,0.501325088,0.498674912,0.823763251,0.0454947,0.006625442,0.001766784,0,0.106448763,0.01590106
48081,"Coke County, Texas",2730,29308.11685,0.493040293,0.506959707,0.963003663,0.008424908,0.006227106,0.001098901,0,0.018315018,0.002930403
48083,"Coleman County, Texas",6935,26425.29935,0.493006489,0.506993511,0.939149243,0.020187455,0.005479452,0.007642394,0,0.018745494,0.008795963
48085,"Collin County, Texas",629701,45408.58141,0.485662243,0.514337757,0.746589254,0.086387031,0.003847858,0.117530383,0.000717801,0.023469869,0.021457803
48087,"Collingsworth County, Texas",2314,23166.8669,0.481417459,0.518582541,0.862575627,0.041918755,0.02031115,0.002592913,0,0.058340536,0.01426102
48089,"Colorado County, Texas",16340,28555.44327,0.488066095,0.511933905,0.829681763,0.123990208,0.006119951,0.003671971,0,0.032129743,0.004406365
48091,"Comal County, Texas",92147,33159.26195,0.485940942,0.514059058,0.920724495,0.019132473,0.005165659,0.007694228,0.000227897,0.024167906,0.022887343
48093,"Comanche County, Texas",10829,27724.34722,0.491550466,0.508449534,0.960291809,0.005078955,0.002955028,0.000831102,0,0.018007203,0.012835904
48095,"Concho County, Texas",3571,21767.11817,0.706244749,0.293755251,0.878185382,0.014561747,0.004760571,0.004200504,0,0.085970316,0.012321479
48097,"Cooke County, Texas",30348,27671.18891,0.490806643,0.509193357,0.927738236,0.028304995,0.008699091,0.009094504,0.000362462,0.011796494,0.014004218
48099,"Coryell County, Texas",57969,28769.50501,0.485621625,0.514378375,0.733685246,0.154323863,0.007262502,0.019734686,0.008004278,0.02214977,0.054839656
48101,"Cottle County, Texas",1319,19419.442,0.417740713,0.582259287,0.786959818,0.13191812,0.022744503,0.0015163,0,0.048521607,0.008339651
48103,"Crane County, Texas",3389,32760.66332,0.501622898,0.498377102,0.671879611,0.028622012,0.01032753,0,0,0.279138389,0.010032458
48105,"Crockett County, Texas",2977,29364.5472,0.479677528,0.520322472,0.749748069,0.002015452,0,0,0,0.2334565,0.01477998
48107,"Crosby County, Texas",4539,23348.52655,0.471910112,0.528089888,0.89931703,0.042961005,0.000660939,0,0.001321877,0.042520379,0.013218771
48109,"Culberson County, Texas",1877,13541.19712,0.487480021,0.512519979,0.965903037,0.008524241,0.006925946,0,0.001598295,0.007991476,0.009057006
48111,"Dallam County, Texas",5038,24931.24057,0.520444621,0.479555379,0.861452958,0.016474792,0.011909488,0.010718539,0,0.084160381,0.015283843
48113,"Dallas County, Texas",1851637,30291.82906,0.488113491,0.511886509,0.603638294,0.220765733,0.003372151,0.056947987,0.000541683,0.094586034,0.020148118
48115,"Dawson County, Texas",10694,27430.22508,0.578642229,0.421357771,0.791752385,0.073499158,0.014961661,0.001496166,0.000187021,0.104170563,0.013933047
48117,"Deaf Smith County, Texas",13783,25499.06029,0.493361387,0.506638613,0.893999855,0.011318291,0.003772764,0.002829573,0,0.066458681,0.021620837
48119,"Delta County, Texas",4179,27023.03374,0.482890644,0.517109356,0.876286193,0.072744676,0.004067959,0.008375209,0,0.007896626,0.030629337
48121,"Denton County, Texas",539828,39092.23328,0.485901065,0.514098935,0.787895404,0.086898049,0.004403254,0.070815149,0.000696518,0.02400209,0.025289537
